,sampleID,startTime,duration,sourceID
780,speaker055_0028,00:07:22.028062,2.15575,20H-20180205
781,speaker055_0029,00:07:24.713374,7.126375,20H-20180205
782,speaker055_0030,00:07:33.691874,9.25975,20H-20180205
783,speaker055_0031,00:07:36.655624,6.31575,20H-20180205
784,speaker055_0032,00:07:50.514749,5.206375,20H-20180205
785,speaker055_0033,00:07:58.902687,6.102375,20H-20180205
786,speaker055_0034,00:07:58.902687,9.77175,20H-20180205
787,speaker055_0035,00:08:04.668375,4.01175,20H-20180205
788,speaker055_0036,00:08:15.901312,6.0170625,20H-20180205
789,speaker055_0037,00:08:21.993875,10.79575,20H-20180205
790,speaker055_0038,00:08:27.681687,5.1210625,20H-20180205
791,speaker055_0039,00:05:15.431750,3.05175,20H-20180207
792,speaker055_0040,00:05:19.076000,2.15575,20H-20180207
793,speaker055_0041,00:05:19.076000,3.1370625,20H-20180207
794,speaker055_0042,00:25:45.76675,9.6650625,20H-20171216
795,speaker055_0043,00:05:22.342750,6.4010625,20H-20180207
796,speaker055_0044,00:05:44.509687,7.1050625,20H-20180207
797,speaker055_0045,00:06:13.860625,9.64375,20H-20180207
798,speaker055_0046,00:06:23.784312,2.47575,20H-20180207
799,speaker056_0000,00:14:49.307625,6.102375,20H-20180112
800,speaker056_0001,00:13:42.622124,3.88375,20H-20180112
801,speaker056_0002,00:13:49.455124,2.41175,20H-20180112
802,speaker056_0003,00:14:38.307687,1.70775,20H-20180112
803,speaker056_0004,00:14:40.690624,12.9930625,20H-20180112
804,speaker056_0005,00:14:40.690624,4.97175,20H-20180112
805,speaker056_0006,00:14:45.563750,13.8250625,20H-20180112
806,speaker056_0007,00:14:59.365750,5.80375,20H-20180112
807,speaker056_0008,00:14:53.614312,5.846375,20H-20180112
808,speaker056_0009,00:13:50.865750,1.00375,20H-20180112
809,speaker056_0010,00:13:49.455124,1.06775,20H-20180112
810,speaker056_0011,00:14:55.210187,4.182375,20H-20180112
811,speaker056_0012,00:14:55.210187,1.4730625,20H-20180112
812,speaker056_0013,00:14:57.456687,1.942375,20H-20180112
813,speaker056_0014,00:15:01.998624,3.17975,20H-20180112
814,speaker056_0015,00:15:02.907249,2.262375,20H-20180112
815,speaker056_0016,00:15:03.674062,1.51575,20H-20180112
816,speaker056_0017,00:14:45.563750,2.41175,20H-20180112
817,speaker056_0018,00:11:46.567750,5.5690625,20H-20180121
818,speaker056_0019,00:11:51.996999,4.13975,20H-20180121
819,speaker056_0020,00:11:51.996999,2.8170625,20H-20180121
820,speaker057_0000,00:19:30.131374,1.750375,20H-20180112
821,speaker057_0001,00:18:47.270437,5.9530625,20H-20180112
822,speaker057_0002,00:18:54.714187,2.3690625,20H-20180112
823,speaker057_0003,00:18:54.714187,5.16375,20H-20180112
824,speaker057_0004,00:18:58.536937,6.614375,20H-20180112
825,speaker057_0005,00:19:05.059500,6.44375,20H-20180112
826,speaker057_0006,00:19:11.580875,2.47575,20H-20180112
827,speaker057_0007,00:19:13.909750,8.790375,20H-20180112
828,speaker057_0008,00:19:22.676687,3.69175,20H-20180112
829,speaker057_0009,00:19:26.369812,5.5050625,20H-20180112
830,speaker057_0010,00:18:47.270437,1.38775,20H-20180112
831,speaker057_0011,00:18:47.270437,4.054375,20H-20180112
832,speaker057_0012,00:18:48.603125,2.7530625,20H-20180112
833,speaker057_0013,00:18:48.603125,4.630375,20H-20180112
834,speaker057_0014,00:18:51.408625,1.83575,20H-20180112
835,speaker057_0015,00:18:54.714187,3.606375,20H-20180112
836,speaker057_0016,00:18:58.351374,1.5370625,20H-20180112
837,speaker057_0017,00:18:58.536937,2.21975,20H-20180112
838,speaker057_0018,00:19:00.863749,4.2890625,20H-20180112
839,speaker057_0019,00:19:02.277812,1.9850625,20H-20180112
840,speaker057_0020,00:19:05.059500,1.4730625,20H-20180112
841,speaker057_0021,00:19:05.059500,3.5850625,20H-20180112
842,speaker057_0022,00:19:06.637562,2.02775,20H-20180112
843,speaker057_0023,00:19:06.637562,4.886375,20H-20180112
844,speaker057_0024,00:21:41.112499,3.1370625,20H-20171203
845,speaker057_0025,00:19:11.580875,0.982375,20H-20180112
846,speaker057_0026,00:19:12.601562,1.4730625,20H-20180112
847,speaker057_0027,00:19:13.909750,1.8570625,20H-20180112
848,speaker057_0028,00:19:13.909750,7.0410625,20H-20180112
849,speaker057_0029,00:19:15.884999,5.078375,20H-20180112
850,speaker057_0030,00:19:15.884999,6.82775,20H-20180112
851,speaker057_0031,00:19:18.866625,3.8410625,20H-20180112
852,speaker057_0032,00:19:20.871812,1.83575,20H-20180112
853,speaker057_0033,00:19:22.676687,2.34775,20H-20180112
854,speaker057_0034,00:19:25.030937,1.366375,20H-20180112
855,speaker057_0035,00:19:26.948687,4.9290625,20H-20180112
856,speaker057_0036,00:19:26.948687,1.750375,20H-20180112
857,speaker057_0037,00:19:28.750812,3.1370625,20H-20180112
858,speaker058_0000,00:09:25.857250,3.926375,20H-20171204
859,speaker058_0001,00:09:29.961062,7.40375,20H-20171204
860,speaker058_0002,00:09:32.364000,4.7370625,20H-20171204
861,speaker058_0004,00:17:07.000812,2.09175,20H-20171213
862,speaker058_0005,00:17:10.473250,4.630375,20H-20171213
863,speaker058_0012,00:35:28.068499,4.310375,20H-20171213
864,speaker058_0013,00:35:32.834187,3.49975,20H-20171213
865,speaker058_0015,00:10:51.161812,1.5370625,20H-20171220
866,speaker058_0016,00:10:51.161812,4.310375,20H-20171220
867,speaker058_0017,00:10:52.911249,2.5610625,20H-20171220
868,speaker058_0018,00:10:52.911249,4.01175,20H-20171220
869,speaker058_0019,00:10:57.764062,1.494375,20H-20171220
870,speaker058_0020,00:10:59.500374,1.814375,20H-20171220
871,speaker058_0021,00:30:50.020437,1.00375,20H-20171220
872,speaker058_0022,00:30:50.711125,2.134375,20H-20171220
873,speaker058_0023,00:30:50.711125,3.81975,20H-20171220
874,speaker058_0024,00:30:52.894562,1.64375,20H-20171220
875,speaker059_0000,00:10:02.214812,8.87575,20H-20171204
876,speaker059_0001,00:10:02.214812,2.518375,20H-20171204
877,speaker059_0002,00:10:04.590437,6.102375,20H-20171204
878,speaker059_0003,00:10:04.590437,10.1770625,20H-20171204
879,speaker059_0004,00:10:11.263749,3.49975,20H-20171204
880,speaker060_0000,00:10:14.813999,5.5690625,20H-20171204
881,speaker060_0001,00:10:14.813999,3.926375,20H-20171204
882,speaker060_0002,00:10:17.385187,1.38775,20H-20171204
883,speaker060_0003,00:10:17.385187,3.0090625,20H-20171204
884,speaker060_0004,00:10:19.100437,1.302375,20H-20171204
885,speaker068_0000,00:36:10.180687,4.694375,20H-20171204
886,speaker068_0001,00:36:30.710875,2.28375,20H-20171204
887,speaker068_0002,00:36:37.023874,5.6970625,20H-20171204
888,speaker068_0003,00:36:48.456125,3.69175,20H-20171204
889,speaker068_0004,00:36:55.215624,3.862375,20H-20171204
890,speaker068_0005,00:37:00.962750,7.33975,20H-20171204
891,speaker068_0006,00:25:10.412499,3.24375,20H-20171209
892,speaker068_0007,00:25:09.516499,5.03575,20H-20171209
893,speaker068_0008,00:29:52.198000,3.158375,20H-20171215
894,speaker068_0009,00:29:55.464812,2.262375,20H-20171215
895,speaker068_0010,00:30:04.500937,4.630375,20H-20171215
896,speaker068_0011,00:37:15.271999,3.5850625,20H-20180125
897,speaker068_0012,00:37:16.681500,2.1770625,20H-20180125
898,speaker068_0013,00:37:17.829562,1.0250625,20H-20180125
899,speaker068_0014,00:37:15.271999,1.366375,20H-20180125
900,speaker068_0015,00:38:31.281500,1.430375,20H-20180125
901,speaker068_0016,00:38:34.202749,1.430375,20H-20180125
902,speaker069_0000,00:38:09.725062,6.102375,20H-20171204
903,speaker069_0001,00:38:09.725062,8.1930625,20H-20171204
904,speaker069_0002,00:38:16.121937,7.9370625,20H-20171204
905,speaker069_0003,00:38:21.145812,2.902375,20H-20171204
906,speaker070_0000,00:07:55.901812,9.4090625,20H-20171205
907,speaker070_0001,00:08:04.678625,9.51575,20H-20171205
908,speaker070_0002,00:08:16.040187,7.574375,20H-20171205
909,speaker070_0003,00:24:57.896437,4.4810625,20H-20171220
910,speaker070_0004,00:25:02.556062,1.814375,20H-20171220
911,speaker070_0005,00:25:08.930812,1.77175,20H-20171220
912,speaker070_0006,00:25:10.914125,1.89975,20H-20171220
913,speaker070_0007,00:25:10.914125,4.758375,20H-20171220
914,speaker070_0008,00:25:13.985687,1.686375,20H-20171220
915,speaker070_0009,00:37:10.269124,2.92375,20H-20180115
916,speaker070_0010,00:06:12.696624,4.758375,20H-20180121
917,speaker070_0011,00:19:51.845437,5.03575,20H-20180121
918,speaker070_0012,00:13:30.234375,3.69175,20H-20180122
919,speaker070_0013,00:09:54.486875,1.57975,20H-20180125
920,speaker070_0014,00:09:54.486875,5.80375,20H-20180125
921,speaker070_0015,00:09:56.016875,4.26775,20H-20180125
922,speaker070_0016,00:09:58.297687,1.9850625,20H-20180125
923,speaker070_0017,00:10:04.632687,1.6650625,20H-20180125
924,speaker070_0018,00:10:06.663499,1.00375,20H-20180125
925,speaker070_0019,00:10:08.567562,1.7290625,20H-20180125
926,speaker070_0020,00:10:16.859500,3.49975,20H-20180125
927,speaker070_0021,00:25:11.230562,1.2810625,20H-20171209
928,speaker070_0022,00:19:08.020500,2.902375,20H-20180127
929,speaker070_0023,00:19:08.020500,4.33175,20H-20180127
930,speaker070_0024,00:19:10.826562,1.51575,20H-20180127
931,speaker070_0025,00:19:13.161562,5.910375,20H-20180127
932,speaker070_0026,00:19:20.308500,1.57975,20H-20180127
933,speaker070_0027,00:19:20.308437,2.1130625,20H-20180127
934,speaker070_0028,00:19:20.308500,7.4250625,20H-20180127
935,speaker070_0029,00:19:22.537000,5.1850625,20H-20180127
936,speaker070_0030,00:19:27.794187,1.1530625,20H-20180127
937,speaker070_0031,00:19:27.794187,4.01175,20H-20180127
938,speaker070_0032,00:19:29.029312,2.774375,20H-20180127
939,speaker071_0001,00:33:04.300375,6.870375,20H-20180211
940,speaker072_0000,00:10:44.216874,8.534375,20H-20171205
941,speaker073_0000,00:10:54.058937,7.6810625,20H-20171205
942,speaker074_0000,00:11:03.112750,6.0170625,20H-20171205
943,speaker074_0001,00:11:10.353500,2.774375,20H-20171205
944,speaker074_0002,00:12:11.257437,5.654375,20H-20171212
945,speaker074_0003,00:12:11.257437,6.7850625,20H-20171212
946,speaker074_0004,00:12:16.770937,1.2810625,20H-20171212
947,speaker074_0005,00:12:15.291562,2.7530625,20H-20171212
948,speaker074_0006,00:12:15.291562,1.686375,20H-20171212
949,speaker074_0007,00:07:38.312312,1.00375,20H-20180126
950,speaker074_0008,00:07:39.255749,1.4090625,20H-20180126
951,speaker074_0009,00:07:39.255749,3.37175,20H-20180126
952,speaker074_0010,00:07:40.662937,1.9850625,20H-20180126
953,speaker074_0011,00:07:40.958500,4.310375,20H-20180126
954,speaker074_0012,00:07:40.958500,1.57975,20H-20180126
955,speaker074_0013,00:07:45.097187,3.030375,20H-20180126
956,speaker074_0014,00:10:28.024374,1.5370625,20H-20180206
957,speaker074_0015,00:10:29.715187,1.89975,20H-20180206
958,speaker074_0016,00:06:23.059937,5.2490625,20H-20171202
959,speaker074_0017,00:06:28.180562,6.2730625,20H-20171202
960,speaker074_0018,00:06:28.180562,2.5610625,20H-20171202
961,speaker074_0019,00:07:07.033500,4.054375,20H-20180207
962,speaker074_0020,00:07:07.033500,7.2970625,20H-20180207
963,speaker074_0021,00:07:10.995749,3.3290625,20H-20180207
964,speaker074_0022,00:33:05.559062,4.3530625,20H-20180211
965,speaker074_0023,00:13:37.870562,6.1450625,20H-20180208
966,speaker074_0024,00:13:37.870562,3.0090625,20H-20180208
967,speaker074_0025,00:13:43.994687,10.66775,20H-20180208
968,speaker074_0026,00:13:43.994687,4.182375,20H-20180208
969,speaker074_0027,00:13:48.571562,5.93175,20H-20180208
970,speaker074_0028,00:13:53.270125,1.238375,20H-20180208
971,speaker074_0029,00:07:52.257812,4.118375,20H-20180220
972,speaker074_0030,00:07:52.248187,2.262375,20H-20180220
973,speaker075_0000,00:11:16.432000,10.582375,20H-20171205
974,speaker075_0001,00:11:29.107187,2.006375,20H-20180109
975,speaker075_0002,00:11:31.492312,2.070375,20H-20180109
976,speaker075_0003,00:11:31.492312,6.0810625,20H-20180109
977,speaker075_0004,00:11:33.856999,3.734375,20H-20180109
978,speaker075_0005,00:10:36.316812,3.7130625,20H-20180117
979,speaker075_0006,00:10:41.177125,1.32375,20H-20180117
980,speaker075_0007,00:10:42.559624,3.3930625,20H-20180117
981,speaker075_0008,00:10:47.460249,1.38775,20H-20180117
982,speaker075_0009,00:11:08.570500,4.0970625,20H-20180222
983,speaker075_0010,00:11:09.842875,2.838375,20H-20180222
984,speaker076_0003,00:13:56.847187,4.52375,20H-20171205
985,speaker076_0004,00:14:01.278625,5.48375,20H-20171205
986,speaker077_0000,00:12:49.311625,5.3770625,20H-20171202
987,speaker077_0001,00:15:25.612624,3.56375,20H-20171205
988,speaker077_0002,00:12:31.000562,6.2730625,20H-20171202
989,speaker077_0003,00:12:37.216812,4.182375,20H-20171202
990,speaker077_0004,00:12:37.216812,2.774375,20H-20171202
991,speaker077_0005,00:12:41.334624,7.97975,20H-20171202
992,speaker077_0006,00:12:43.994437,5.3130625,20H-20171202
993,speaker078_0001,00:15:44.830062,3.798375,20H-20171205
994,speaker079_0000,00:33:06.636375,2.198375,20H-20180211
995,speaker080_0000,00:24:33.050375,1.00375,20H-20171205
996,speaker082_0000,00:24:47.801062,2.34775,20H-20171205
997,speaker083_0000,00:24:50.310687,7.1050625,20H-20171205
998,speaker084_0000,00:28:05.400750,2.326375,20H-20171205
999,speaker085_0000,00:28:07.874250,3.05175,20H-20171205
1000,speaker087_0001,00:28:22.821374,5.014375,20H-20171205
1001,speaker089_0000,00:11:52.482812,4.45975,20H-20171212
1002,speaker090_0000,00:12:03.639437,5.73975,20H-20171212
1003,speaker091_0000,00:12:21.811625,5.86775,20H-20171212
1004,speaker091_0001,00:12:31.182562,4.90775,20H-20171212
1005,speaker091_0002,00:12:35.067999,1.00375,20H-20171212
1006,speaker091_0003,00:12:31.102499,3.7770625,20H-20171212
1007,speaker091_0004,00:12:25.018687,9.8570625,20H-20171212
1008,speaker091_0006,00:12:47.726499,2.8810625,20H-20171213
1009,speaker091_0007,00:12:47.726499,5.5690625,20H-20171213
1010,speaker091_0008,00:12:50.429812,2.85975,20H-20171213
1011,speaker091_0009,00:12:55.182625,1.89975,20H-20171213
1012,speaker091_0010,00:18:48.009687,2.198375,20H-20180124
1013,speaker091_0011,00:18:50.349124,1.1530625,20H-20180124
1014,speaker091_0012,00:18:52.979562,4.118375,20H-20180124
1015,speaker091_0013,00:18:52.979562,2.774375,20H-20180124
1016,speaker091_0014,00:41:13.474812,2.21975,20H-20180209
1017,speaker091_0015,00:41:13.474812,4.374375,20H-20180209
1018,speaker091_0016,00:07:57.800812,2.21975,20H-20180201
1019,speaker091_0017,00:15:11.396062,3.05175,20H-20171201
1020,speaker091_0018,00:15:14.837750,3.734375,20H-20171201
1021,speaker091_0019,00:15:18.560437,3.542375,20H-20171201
1022,speaker091_0020,00:07:38.99025,5.5690625,20H-20180220
1023,speaker091_0021,00:07:44.375187,6.2090625,20H-20180220
1024,speaker091_0022,00:07:46.264687,4.2250625,20H-20180220
1025,speaker092_0000,00:12:42.254812,3.5210625,20H-20171212
1026,speaker091_0005,00:25:08.083875,7.574375,20H-20171209
1027,speaker092_0001,00:12:42.254812,5.22775,20H-20171212
1028,speaker092_0002,00:12:45.373749,10.582375,20H-20171212
1029,speaker093_0000,00:16:07.075562,4.822375,20H-20171212
1030,speaker093_0001,00:16:07.075562,1.430375,20H-20171212
1031,speaker093_0002,00:16:07.075562,10.838375,20H-20171212
1032,speaker093_0003,00:16:09.135937,8.7690625,20H-20171212
1033,speaker093_0004,00:16:13.095812,4.822375,20H-20171212
1034,speaker093_0005,00:16:21.426687,7.126375,20H-20171212
1035,speaker093_0006,00:16:21.426687,1.5370625,20H-20171212
1036,speaker093_0007,00:16:21.426687,3.798375,20H-20171212
1037,speaker093_0008,00:16:23.275499,1.942375,20H-20171212
1038,speaker093_0010,00:27:36.111750,2.15575,20H-20180115
1039,speaker093_0011,00:27:38.495187,1.302375,20H-20180115
1040,speaker093_0017,00:15:39.470562,1.238375,20H-20180123
1041,speaker093_0018,00:15:39.470562,3.350375,20H-20180123
1042,speaker093_0019,00:15:41.388812,1.430375,20H-20180123
1043,speaker093_0020,00:15:44.372499,6.57175,20H-20180123
1044,speaker093_0021,00:15:48.001062,1.5370625,20H-20180123
1045,speaker093_0022,00:15:48.001062,3.17975,20H-20180123
1046,speaker093_0023,00:15:53.587750,3.606375,20H-20180123
1047,speaker093_0024,00:15:53.587812,11.1370625,20H-20180123
1048,speaker093_0025,00:16:02.042937,2.6890625,20H-20180123
1049,speaker093_0026,00:15:57.384187,7.33975,20H-20180123
1050,speaker093_0027,00:15:59.197374,5.526375,20H-20180123
1051,speaker093_0028,00:16:04.979187,1.9210625,20H-20180123
1052,speaker093_0029,00:16:07.024250,2.326375,20H-20180123
1053,speaker093_0030,00:16:10.591000,3.7770625,20H-20180123
1054,speaker093_0031,00:16:14.272562,2.134375,20H-20180123
1055,speaker093_0032,00:16:17.361999,5.1850625,20H-20180123
1056,speaker093_0033,00:16:17.361999,6.422375,20H-20180123
1057,speaker093_0034,00:16:23.848375,6.358375,20H-20180123
1058,speaker093_0035,00:16:30.396062,5.078375,20H-20180123
1059,speaker093_0036,00:16:32.383687,3.094375,20H-20180123
1060,speaker093_0037,00:16:21.285062,1.2810625,20H-20180123
1061,speaker093_0038,00:16:27.304875,2.902375,20H-20180123
1062,speaker093_0039,00:17:16.003687,1.622375,20H-20180123
1063,speaker093_0040,00:17:15.865937,5.1210625,20H-20180123
1064,speaker093_0041,00:17:17.687062,3.30775,20H-20180123
1065,speaker093_0042,00:17:21.331812,6.95575,20H-20180123
1066,speaker093_0043,00:17:23.354374,4.9290625,20H-20180123
1067,speaker093_0044,00:17:23.354374,2.3690625,20H-20180123
1068,speaker093_0045,00:17:25.537687,2.774375,20H-20180123
1069,speaker093_0046,00:17:28.305062,6.3370625,20H-20180123
1070,speaker093_0047,00:17:28.305062,2.1770625,20H-20180123
1071,speaker093_0048,00:17:30.669437,1.51575,20H-20180123
1072,speaker093_0049,00:17:32.289062,2.34775,20H-20180123
1073,speaker093_0050,00:17:36.477124,3.3290625,20H-20180123
1074,speaker093_0051,00:17:41.136999,5.5690625,20H-20180123
1075,speaker093_0052,00:17:47.281312,4.20375,20H-20180123
1076,speaker093_0053,00:17:53.169124,3.862375,20H-20180123
1077,speaker093_0054,00:18:00.074875,4.65175,20H-20180123
1078,speaker093_0055,00:18:00.222749,6.614375,20H-20180123
1079,speaker093_0056,00:18:00.222749,8.1290625,20H-20180123
1080,speaker093_0057,00:18:06.833812,1.51575,20H-20180123
1081,speaker093_0058,00:18:12.493124,1.00375,20H-20180123
1082,speaker093_0059,00:18:14.594312,1.494375,20H-20180123
1083,speaker093_0060,00:18:17.361687,4.118375,20H-20180123
1084,speaker093_0061,00:18:21.747687,1.2170625,20H-20180123
1085,speaker093_0062,00:11:52.541375,3.478375,20H-20180125
1086,speaker093_0063,00:11:52.541375,4.694375,20H-20180125
1087,speaker093_0064,00:11:56.087062,1.1530625,20H-20180125
1088,speaker093_0065,00:11:57.790687,2.8170625,20H-20180125
1089,speaker093_0066,00:11:57.790687,1.4730625,20H-20180125
1090,speaker093_0067,00:11:59.234062,1.2170625,20H-20180125
1091,speaker093_0068,00:12:00.694499,4.950375,20H-20180125
1092,speaker093_0069,00:12:02.606312,3.030375,20H-20180125
1093,speaker093_0070,00:12:02.606312,1.302375,20H-20180125
1094,speaker093_0074,00:13:28.754562,3.4570625,20H-20180125
1095,speaker093_0075,00:13:28.754562,6.12375,20H-20180125
1096,speaker093_0078,00:13:44.047312,1.302375,20H-20180125
1097,speaker093_0080,00:13:45.059812,1.942375,20H-20180125
1098,speaker093_0081,00:13:45.059812,3.17975,20H-20180125
1099,speaker093_0082,00:13:46.918750,1.302375,20H-20180125
1100,speaker093_0084,00:14:01.942812,4.118375,20H-20180125
1101,speaker093_0085,00:05:56.400500,3.88375,20H-20180126
1102,speaker093_0086,00:05:56.361749,1.2810625,20H-20180126
1103,speaker093_0087,00:05:57.714937,2.5610625,20H-20180126
1104,speaker093_0088,00:06:03.902187,2.34775,20H-20180126
1105,speaker093_0089,00:06:03.902187,7.7450625,20H-20180126
1106,speaker093_0090,00:06:06.085437,5.5690625,20H-20180126
1107,speaker093_0091,00:06:10.203437,1.45175,20H-20180126
1108,speaker093_0092,00:06:10.183687,5.1210625,20H-20180126
1109,speaker093_0093,00:06:11.537624,3.75575,20H-20180126
1110,speaker093_0094,00:06:11.537624,5.86775,20H-20180126
1111,speaker093_0095,00:06:15.364874,2.0490625,20H-20180126
1112,speaker093_0096,00:06:25.789687,1.302375,20H-20180126
1113,speaker093_0097,00:06:25.789687,2.518375,20H-20180126
1114,speaker093_0098,00:06:25.789687,4.7370625,20H-20180126
1115,speaker093_0099,00:06:28.202375,2.326375,20H-20180126
1116,speaker093_0100,00:06:28.202375,5.5690625,20H-20180126
1117,speaker093_0101,00:06:30.525562,3.24375,20H-20180126
1118,speaker093_0102,00:06:30.525562,8.7690625,20H-20180126
1119,speaker093_0103,00:06:33.768374,5.526375,20H-20180126
1120,speaker093_0104,00:06:36.364187,2.9450625,20H-20180126
1121,speaker093_0105,00:06:36.364187,4.502375,20H-20180126
1122,speaker093_0106,00:06:39.321312,1.5370625,20H-20180126
1123,speaker093_0109,00:14:34.310875,2.390375,20H-20180129
1124,speaker093_0110,00:14:36.982937,2.60375,20H-20180129
1125,speaker093_0111,00:07:48.469812,3.542375,20H-20180226
1126,speaker093_0112,00:07:48.469749,6.102375,20H-20180226
1127,speaker093_0113,00:07:51.958562,2.6250625,20H-20180226
1128,speaker093_0114,00:07:51.958562,5.0570625,20H-20180226
1129,speaker093_0115,00:07:57.382999,5.8890625,20H-20180226
1130,speaker093_0116,00:11:20.314499,7.78775,20H-20180118
1131,speaker093_0117,00:11:26.257562,1.83575,20H-20180118
1132,speaker093_0121,00:10:41.720312,6.998375,20H-20180118
1133,speaker093_0122,00:10:48.598562,5.590375,20H-20180118
1134,speaker093_0123,00:10:50.759125,3.43575,20H-20180118
1135,speaker093_0124,00:21:46.302249,3.8410625,20H-20180215
1136,speaker093_0125,00:21:50.387687,6.25175,20H-20180215
1137,speaker093_0126,00:21:56.805187,6.69975,20H-20180215
1138,speaker093_0127,00:22:03.372062,2.8170625,20H-20180215
1139,speaker093_0128,00:22:03.372125,4.52375,20H-20180215
1140,speaker093_0129,00:22:07.909499,4.90775,20H-20180215
1141,speaker093_0130,00:22:07.909499,2.21975,20H-20180215
1142,speaker094_0000,00:28:40.610687,8.8970625,20H-20171212
1143,speaker094_0001,00:28:43.630562,5.86775,20H-20171212
1144,speaker094_0002,00:28:43.630562,10.4970625,20H-20171212
1145,speaker094_0003,00:28:49.364437,4.758375,20H-20171212
1146,speaker094_0004,00:28:49.364437,9.77175,20H-20171212
1147,speaker094_0005,00:28:56.958062,2.1770625,20H-20171212
1148,speaker094_0006,00:28:56.958062,8.3210625,20H-20171212
1149,speaker094_0007,00:29:03.248937,2.02775,20H-20171212
1150,speaker094_0008,00:10:27.749500,5.334375,20H-20180108
1151,speaker094_0009,00:30:02.998437,1.558375,20H-20180108
1152,speaker094_0010,00:30:04.887500,1.238375,20H-20180108
1153,speaker094_0011,00:10:52.089437,2.198375,20H-20180116
1154,speaker094_0012,00:10:52.512124,1.77175,20H-20180116
1155,speaker094_0013,00:10:54.291062,3.0090625,20H-20180116
1156,speaker094_0014,00:10:57.134812,5.67575,20H-20180116
1157,speaker094_0015,00:10:59.866750,2.9450625,20H-20180116
1158,speaker094_0016,00:07:21.389499,5.910375,20H-20171202
1159,speaker094_0017,00:07:21.389499,7.894375,20H-20171202
1160,speaker094_0018,00:07:25.895312,1.4090625,20H-20171202
1161,speaker094_0019,00:07:27.380999,1.878375,20H-20171202
1162,speaker094_0020,00:05:11.108437,1.878375,20H-20180216
1163,speaker095_0000,00:25:09.022562,5.6970625,20H-20171209
1164,speaker096_0000,00:10:12.614687,2.79575,20H-20171213
1165,speaker096_0001,00:10:19.125812,4.374375,20H-20171213
1166,speaker096_0002,00:11:00.487499,9.686375,20H-20180225
1167,speaker096_0003,00:11:07.601437,2.5610625,20H-20180225
1168,speaker096_0004,00:12:53.761062,12.26775,20H-20180225
1169,speaker096_0005,00:12:55.080562,10.9450625,20H-20180225
1170,speaker096_0006,00:12:57.775875,8.2570625,20H-20180225
1171,speaker097_0000,00:10:03.637749,7.2970625,20H-20171213
1172,speaker097_0001,00:10:03.637749,3.11575,20H-20171213
1173,speaker097_0002,00:10:07.035250,3.9050625,20H-20171213
1174,speaker099_0000,00:13:16.217062,4.3530625,20H-20171213
1175,speaker099_0001,00:10:31.197562,7.2330625,20H-20180129
1176,speaker099_0002,00:07:58.662874,3.158375,20H-20171203
1177,speaker099_0003,00:07:58.662874,6.102375,20H-20171203
1178,speaker099_0004,00:08:01.764499,3.0090625,20H-20171203
1179,speaker099_0005,00:08:01.764499,8.7050625,20H-20171203
1180,speaker099_0006,00:08:04.706000,5.7610625,20H-20171203
1181,speaker099_0007,00:08:10.357062,4.502375,20H-20171203
1182,speaker099_0008,00:08:14.927374,8.4490625,20H-20171203
1183,speaker099_0009,00:08:17.982124,5.398375,20H-20171203
1184,speaker099_0010,00:08:19.153999,4.2250625,20H-20171203
1185,speaker099_0011,00:33:05.271062,4.9290625,20H-20180211
1186,speaker099_0012,00:25:08.265187,7.21175,20H-20171209
1187,speaker099_0013,00:16:05.123437,2.41175,20H-20180207
1188,speaker099_0014,00:16:07.887249,2.006375,20H-20180207
1189,speaker099_0015,00:16:07.887249,5.61175,20H-20180207
1190,speaker099_0016,00:16:16.812312,5.29175,20H-20180207
1191,speaker099_0017,00:16:22.090937,4.3530625,20H-20180207
1192,speaker099_0018,00:16:27.768625,2.34775,20H-20180207
1193,speaker099_0019,00:16:30.425124,1.942375,20H-20180207
1194,speaker099_0020,00:16:34.720187,4.9930625,20H-20180207
1195,speaker101_0000,00:25:10.163874,3.414375,20H-20171209
1196,speaker101_0001,00:23:05.291187,2.4330625,20H-20171213
1197,speaker101_0002,00:25:09.097187,5.54775,20H-20171209
1198,speaker101_0003,00:23:14.495124,3.8410625,20H-20171213
1199,speaker102_0000,00:38:37.556375,2.8810625,20H-20171213
1200,speaker102_0001,00:39:13.010437,2.9450625,20H-20171213
1201,speaker103_0000,00:25:09.289187,5.16375,20H-20171209
1202,speaker103_0001,00:13:48.366562,2.92375,20H-20171214
1203,speaker103_0002,00:13:51.538187,1.110375,20H-20171214
1204,speaker103_0003,00:13:51.538187,2.09175,20H-20171214
1205,speaker103_0004,00:19:21.118874,2.53975,20H-20180123
1206,speaker103_0005,00:19:21.118874,4.630375,20H-20180123
1207,speaker103_0006,00:19:23.745374,2.006375,20H-20180123
1208,speaker104_0000,00:28:54.006750,1.70775,20H-20171214
1209,speaker104_0001,00:28:54.006750,3.5210625,20H-20171214
1210,speaker104_0002,00:28:55.714874,1.814375,20H-20171214
1211,speaker104_0003,00:28:55.714874,5.718375,20H-20171214
1212,speaker104_0004,00:28:58.839625,2.582375,20H-20171214
1213,speaker105_0000,00:31:28.150187,1.89975,20H-20171214
1214,speaker106_0000,00:31:30.908124,10.02775,20H-20171214
1215,speaker106_0001,00:31:34.934062,5.99575,20H-20171214
1216,speaker106_0002,00:31:37.502625,3.43575,20H-20171214
1217,speaker106_0003,00:31:35.246562,2.3690625,20H-20171214
1218,speaker106_0004,00:31:34.247562,3.37175,20H-20171214
